Taxon A	Taxon B	FlashWeave	FlashWeaveHE	SpiecEasi	FastSpar	PropR	Spearman	Pearson	Jaccard	Num supporting methods	Prevalence A (%)	Prevalence B (%)	Mean Abundance A	Mean Abundance B	Max Abundance A	Max Abundance B	Abundance B at Max A	Abundance A at Max B	Sample at Max A	Sample at Max B	Inter phylum	Taxonomy A	Taxonomy B	Community A	Community B	Inter community
otu_406	otu_762	0.7010939717292786		0.805547836768663		0.829362270430762	0.9765709158534026	0.9673235349186452	0.9411764705882352	6	85.0	80.0	0.0550732811	0.07903828314999999	0.2433214	0.42782643	0.3400879	0.23603283	Sample9	Sample13	True	d__Bacteria;p__Bacteroidota_A;c__UBA10030;o__UBA10030;f__UBA10030;g__Fen-1298;s__	d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__UBA5619;g__UBA5619;s__UBA5619 sp003141195	6	6	False
otu_322	otu_814	1.0				0.997899948590063	1.0	0.9963587066326628	1.0	5	10.0	10.0	0.01271261025	0.0057839141999999994	0.24229334	0.1019383	0.1019383	0.24229334	Sample8	Sample8	True	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__JAGONC01;g__JAPLDP01;s__	d__Bacteria;p__Nitrospirota;c__Thermodesulfovibrionia;o__Thermodesulfovibrionales;f__SM23-35;g__JBGOWS01;s__	7	7	False
otu_119	otu_322	0.9994814991950988				0.997525483816273	1.0	0.9997878113182798	1.0	5	10.0	10.0	0.0056008828	0.01271261025	0.104696155	0.24229334	0.24229334	0.104696155	Sample8	Sample8	True	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__UBA472;g__FEN-33;s__	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__JAGONC01;g__JAPLDP01;s__	7	7	False
otu_280	otu_48	0.997787594795227				0.99873309023445	0.9855072463768116	0.8948994104827424	1.0	5	35.0	35.0	0.01953364205	0.02468087535	0.13386318	0.16813885	0.10281986	0.07483722	Sample19	Sample13	True	d__Bacteria;p__Acidobacteriota;c__UBA6911;o__UBA6911;f__UBA6911;g__DASQID01;s__	d__Archaea;p__Halobacteriota;c__Bog-38;o__Bog-38;f__Bog-38;g__Bog-38;s__	5	5	False
otu_536	otu_573	0.9969189763069152				0.998067137733596	0.983011583011583	0.9860337963737033	1.0	5	70.0	70.0	0.03483649465000001	0.03723026265	0.22189161	0.2501477	0.2501477	0.22189161	Sample13	Sample13	False	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__Dehalococcoidales;f__JAFGLR01;g__JAFGLR01;s__	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__DSTF01;f__JALHUB01;g__JALHUB01;s__	13	13	False
otu_119	otu_818	0.9967361092567444				0.99421063529536	1.0	0.9985738219170116	1.0	5	10.0	10.0	0.0056008828	0.02309098555	0.104696155	0.4542904	0.4542904	0.104696155	Sample8	Sample8	True	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__UBA472;g__FEN-33;s__	d__Bacteria;p__Nitrospirota;c__UBA9217;o__UBA9217;f__UBA9217;g__GWC2-56-14;s__	7	7	False
otu_430	otu_881	0.9949044585227966				0.996660198281972	0.9811158798283262	0.8641024148870073	1.0	5	50.0	50.0	0.10177318205000001	0.12357329955	1.0057175	1.6093513	0.7275425	0.76524	Sample3	Sample9	True	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__JAFGXF01;s__	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Sedimentisphaerales;f__Anaerobacaceae;g__;s__	12	12	False
otu_237	otu_744	0.9943093657493592				0.996584960177904	0.9578544061302682	0.9496091904786806	1.0	5	40.0	40.0	0.03611537925	0.03502699645	0.39926755	0.31350657	0.29733446	0.22848658	Sample9	Sample3	True	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__RBG-16-66-30;g__RBG-16-66-30;s__	d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__UBA2185;g__Fen-1135;s__	12	12	False
otu_500	otu_622	0.9929222464561462				0.994628040273758	0.9979296066252588	0.9358452725239588	1.0	5	35.0	35.0	0.03930194355	0.01766000415	0.4899558	0.2776125	0.2776125	0.4899558	Sample3	Sample3	False	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Villigracilaceae;g__UBA877;s__	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__GIF9;f__UBA5629;g__9FT-COMBO-48-23;s__	0	0	False
otu_38	otu_53	0.9914388656616212				0.992618504650292	0.9969230769230768	0.9945567841306606	1.0	5	20.0	20.0	0.0089772085	0.05009756654999999	0.14769924	0.955861	0.955861	0.14769924	Sample8	Sample8	True	d__Archaea;p__Aenigmatarchaeota;c__Aenigmatarchaeia;o__QMZP01;f__QMZT01;g__JBGPQP01;s__	d__Archaea;p__Halobacteriota;c__Bog-38;o__Bog-38;f__Bog-38;g__Bog-38;s__	7	7	False
otu_440	otu_650	0.98895263671875				0.900993203645459	0.8919104712200606	0.7913755341135434	0.8571428571428572	5	35.0	30.0	0.0311252503	0.03210456725	0.19080126	0.31183717	0.31183717	0.19080126	Sample5	Sample5	False	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__DRKV01;g__;s__	d__Bacteria;p__Chloroflexota;c__Limnocylindria;o__Limnocylindrales;f__CSP1-4;g__Fen-1039;s__	15	15	False
otu_748	otu_782	0.9877078533172609				0.998385294028206	1.0	0.93536257335371	1.0	5	15.0	15.0	0.01845306265	0.01548477875	0.22052197	0.24259701	0.24259701	0.22052197	Sample5	Sample5	True	d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__UBA2185;g__Fen-1135;s__	d__Bacteria;p__Desulfobacterota_G;c__Syntrophorhabdia;o__Syntrophorhabdales;f__Syntrophorhabdaceae;g__Syntrophorhabdus;s__	14	14	False
otu_352	otu_621	0.9868438839912416				0.986993905383852	0.9441930618401206	0.7240636554736121	1.0	5	85.0	85.0	0.03220843554999999	0.018296162799999995	0.19155493	0.1131015	0.070287384	0.07349854	Sample13	Sample3	True	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__VadinHA17;g__LD21;s__	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__GIF9;f__UBA5629;g__9FT-COMBO-48-23;s__	9	9	False
otu_39	otu_587	0.9857652187347412		0.38869680454908		0.990769019504543	0.8681318681318682		1.0	5	65.0	65.0	0.04080179825	0.02523184495	0.17628795	0.11170218	0.015297766	0.07977926	Sample7	Sample13	True	d__Archaea;p__Altiarchaeota;c__Altiarchaeia;o__JAFGQM01;f__JAFGQM01;g__;s__	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__GIF9;f__AB-539-J10;g__RBG-13-51-36;s__	11	15	True
otu_193	otu_397	0.9855617880821228				0.998701287841618	0.9961089494163424	0.9985135596917046	1.0	5	15.0	15.0	0.00579937665	0.011888997600000001	0.10200612	0.2237223	0.2237223	0.10200612	Sample8	Sample8	True	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__JAOZHU01;s__	d__Bacteria;p__Bacteroidota_A;c__UBA10030;o__UBA10030;f__UBA10030;g__;s__	7	7	False
otu_406	otu_415	0.9844756126403807				0.990519557207836	0.9532428355957768	0.9023006015752448	1.0	5	85.0	85.0	0.0550732811	0.03522487255	0.2433214	0.1301369	0.1301369	0.2433214	Sample9	Sample9	True	d__Bacteria;p__Bacteroidota_A;c__UBA10030;o__UBA10030;f__UBA10030;g__Fen-1298;s__	d__Bacteria;p__Caldisericota;c__Caldisericia;o__Cryosericales;f__Cryosericaceae;g__Cryosericum;s__	6	6	False
otu_157	otu_885	0.9820288419723512		0.713310852858691		0.861540658798992	0.8334111147865889	0.99626221948837		5	10.0	15.0	0.0135633175	0.01674883345	0.14507858	0.16535462	0.16288841	0.12618777	Sample19	Sample20	True	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__Bathycorpusculum;s__	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Sedimentisphaerales;f__Anaerobacaceae;g__;s__	5	5	False
otu_417	otu_588	0.9815132021903992				0.997249969459809	0.9844155844155844	0.9811324031638572	1.0	5	25.0	25.0	0.009171093799999998	0.008458429	0.11661719	0.116263285	0.116263285	0.11661719	Sample8	Sample8	True	d__Bacteria;p__Caldisericota;c__Caldisericia;o__Cryosericales;f__Cryosericaceae;g__Cryosericum;s__	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__GIF9;f__AB-539-J10;g__RBG-13-51-36;s__	14	7	True
otu_727	otu_801	0.9812995791435242				0.984797532708457	0.8838612368024132	0.8095866073627013	1.0	5	85.0	85.0	0.0444386471	0.051465853949999994	0.17533588	0.21496193	0.19998321	0.13176087	Sample20	Sample19	True	d__Bacteria;p__Desulfobacterota;c__Desulfomonilia;o__UBA1062;f__UBA1062;g__MWEI01;s__	d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Methylomirabilales;f__2-02-FULL-66-22;g__2-02-FULL-66-22;s__	1	1	False
otu_160	otu_337	0.9803320169448853				0.994120874781581	0.9570815450643776	0.8355791818557389	1.0	5	50.0	50.0	0.133026817	0.15597984705	1.2912743	2.003648	2.003648	1.2912743	Sample9	Sample9	True	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__DASPPK01;s__	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__VadinHA17;g__LD21;s__	12	12	False
otu_350	otu_482	0.9794623851776124				0.927853636474768	0.9496134213880176	0.9068326753422844	0.9166666666666666	5	55.00000000000001	60.0	0.0424325205	0.0413646702	0.26349455	0.23586127	0.20940107	0.1259624	Sample9	Sample1	True	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__VadinHA17;g__LD21;s__	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__UBA4823;g__FEB-25;s__	15	15	False
otu_356	otu_754	0.9778856635093688				0.962030732602387	0.900751879699248	0.7937656344993123	1.0	5	95.0	95.0	0.08088796849999999	0.0894454754	0.25717837	0.25279176	0.25279176	0.25717837	Sample3	Sample3	True	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__VadinHA17;g__LD21;s__	d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__UBA2185;g__JAPLJS01;s__JAPLJS01 sp026388545	10	10	False
otu_154	otu_346	0.9740060567855836				0.984232417581729	0.9135135135135136	0.8082894924335793	1.0	5	70.0	70.0	0.09341307465000001	0.025838673299999997	0.5592831	0.10647859	0.10647859	0.5592831	Sample18	Sample18	True	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__A05DMB-2;s__	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__VadinHA17;g__LD21;s__	13	13	False
otu_175	otu_201	0.969089686870575				0.980436045286001	0.9907692307692308	0.7419028382699299	1.0	5	20.0	20.0	0.01066328315	0.02309365615	0.15455885	0.19000264	0.19000264	0.15455885	Sample20	Sample20	False	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__DASPPK01;s__	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__JBGQMW01;s__	5	5	False
otu_676	otu_773	0.9659393429756165				0.726913229662594	0.9879529276218062	0.9512380585160832	0.8947368421052632	5	95.0	85.0	0.08229638445	0.027379430399999998	0.46387416	0.104373544	0.10070182	0.29336575	Sample8	Sample18	True	d__Bacteria;p__Desulfobacterota;c__BSN033;o__BSN033;f__UBA1163;g__JACAEX01;s__	d__Bacteria;p__Desulfobacterota_E;c__Deferrimicrobia;o__Deferrimicrobiales;f__Deferrimicrobiaceae;g__Deferrimicrobium;s__	2	2	False
otu_558	otu_721	0.9620850086212158				0.908757745432683	0.9456622206984616	0.9339053875267636	0.8888888888888888	5	40.0	45.0	0.0165655771	0.023493727	0.1061779	0.13137205	0.13137205	0.1061779	Sample20	Sample20	True	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__Dehalococcoidales;f__UBA2162;g__JACPPR01;s__	d__Bacteria;p__Desulfobacterota;c__BSN033;o__BSN033;f__UBA1163;g__UBA1163;s__	1	1	False
otu_327	otu_518	0.962052285671234		0.80632563191603		0.778998662090112	0.7528394827367164	0.98825382269105		5	45.0	25.0	0.015468389500000002	0.013754416600000003	0.20733967	0.18448558	0.18448558	0.20733967	Sample17	Sample17	True	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prolixibacteraceae;g__UBA1413;s__	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Fen-1058;f__Fen-1058;g__JBGLNJ01;s__	2	2	False
otu_286	otu_499	0.9607839584350586				0.901212451628941	0.9333250265100071	0.9471812199428504	0.9166666666666666	5	60.0	55.00000000000001	0.020270698849999998	0.015635900749999997	0.18872014	0.11264405	0.11264405	0.18872014	Sample13	Sample13	True	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Demequinaceae;g__JAFGBM01;s__	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Villigracilaceae;g__UBA877;s__	9	9	False
otu_164	otu_777	0.955818772315979				0.90949686130194	0.9599270310644196	0.9978353852912618	0.875	5	35.0	40.0	0.007943775900000002	0.019022378	0.10472861	0.23784845	0.23784845	0.10472861	Sample3	Sample3	True	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__DASPPK01;s__	d__Bacteria;p__Desulfobacterota_E;c__Deferrimicrobia;o__Deferrimicrobiales;f__Deferrimicrobiaceae;g__Deferrimicrobium;s__Deferrimicrobium sp937863105	3	3	False
otu_270	otu_559	0.9524387717247008				0.89179269699344	0.90181745673652	0.751958377787274	0.8	5	20.0	25.0	0.0130064173	0.0125049388	0.1081644	0.102934696	0.031509455	0.062302936	Sample13	Sample19	True	d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Bryobacterales;f__Bryobacteraceae;g__VFZS01;s__	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__Dehalococcoidales;f__UBA2162;g__JBBITI01;s__	5	5	False
otu_764	otu_80	0.9418565034866332				0.919910505374587	0.9131492759789664	0.804602852112829	0.8888888888888888	5	40.0	45.0	0.02258665815	0.028559677299999996	0.10263741	0.1280996	0.07198367	0.045178607	Sample17	Sample7	True	d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__UBA5619;g__UBA5619;s__UBA5619 sp003141195	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanothrix;s__	2	2	False
otu_191	otu_477	0.9396440386772156				0.916565690861904	0.9260706834957574	0.965827863692127	0.875	5	40.0	35.0	0.02805075145	0.028008187100000005	0.21554922	0.251352	0.251352	0.21554922	Sample19	Sample19	True	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__JAGTQT01;s__	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__UBA4823;g__FEB-25;s__	5	5	False
otu_499	otu_526	0.9394603967666626				0.898390202192687	0.9056347552173892	0.9243530383428816	0.9166666666666666	5	55.00000000000001	60.0	0.015635900749999997	0.026042838399999997	0.11264405	0.22558436	0.22558436	0.11264405	Sample13	Sample13	False	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Villigracilaceae;g__UBA877;s__	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__Dehalococcoidales;f__;g__;s__	9	9	False
otu_409	otu_577	0.9384270310401917				0.990753097659326	0.9961089494163424	0.9495144829858064	1.0	5	15.0	15.0	0.008716948499999998	0.010556774000000001	0.15425487	0.13267274	0.13267274	0.15425487	Sample3	Sample3	True	d__Bacteria;p__Bacteroidota_A;c__UBA10030;o__UBA10030;f__UBA10030;g__Fen-1298;s__	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__DSTF01;f__JALHUB01;g__JALHUB01;s__JALHUB01 sp041501065	3	3	False
otu_356	otu_382	0.937678039073944				0.994476980831297	0.936842105263158	0.9806142332498144	1.0	5	95.0	95.0	0.08088796849999999	0.05917960815000001	0.25717837	0.16669367	0.16669367	0.25717837	Sample3	Sample3	False	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__VadinHA17;g__LD21;s__	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__VadinHA17;g__LD21;s__	10	10	False
otu_438	otu_843	0.9316815733909608				0.866976830682942	0.8857919378040867	0.9944863663987848	0.75	5	20.0	15.0	0.008964296	0.0180052781	0.14688134	0.32706735	0.32706735	0.14688134	Sample3	Sample3	True	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__JBGQAS01;s__JBGQAS01 sp041494435	d__Bacteria;p__Omnitrophota;c__Koll11;o__Gygaellales;f__Profunditerraquicolaceae;g__DATJPP01;s__	3	3	False
otu_626	otu_823	0.9261687397956848				0.883943691072623	0.8962612540064999	0.928133191892954	0.8571428571428572	5	30.0	35.0	0.011631286299999998	0.028602687699999997	0.107380375	0.21943425	0.21943425	0.107380375	Sample5	Sample5	True	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__RBG-13-53-26;f__RBG-13-53-26;g__JAPLHP01;s__JAPLHP01 sp026389585	d__Bacteria;p__Nitrospirota;c__UBA9217;o__UBA9217;f__UBA9217;g__JAAXXJ01;s__	10	10	False
otu_493	otu_667	0.9216739535331726				0.858427442578745	0.926461471584684	0.787903514230843	0.9285714285714286	5	65.0	70.0	0.03922593145	0.01946186295	0.17597233	0.11848649	0.028290836	0.15902814	Sample18	Sample8	True	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Villigracilaceae;g__CG2-30-58-95;s__	d__Bacteria;p__Desulfobacterota;c__BSN033;o__BSN033;f__UBA1163;g__;s__	11	11	False
otu_168	otu_69	0.9179302453994752				0.884456913531609	0.8832089056471819	0.9967820111421564	0.8571428571428572	5	35.0	30.0	0.013905957200000003	0.014656396800000002	0.21102811	0.22474325	0.22474325	0.21102811	Sample8	Sample8	True	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__DASPPK01;s__	d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanoregula;s__	7	7	False
otu_19	otu_97	0.916728973388672				0.883311334990256	0.9015344577322956	0.9964210977204526	0.8333333333333334	5	25.0	30.0	0.0576007538	0.02249783375	1.096054	0.36580536	0.36580536	1.096054	Sample13	Sample13	True	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanoperedenaceae;g__Methanoperedens;s__	d__Archaea;p__Nanobdellota;c__Nanobdellia;o__SCGC-AAA011-G17;f__VGLX01;g__JAWABC01;s__	9	9	False
otu_520	otu_87	0.9091770052909852				0.839970330502545	0.8866984248841948	0.8543474804615707	0.9375	5	75.0	80.0	0.03225583225	0.047871329799999994	0.1341743	0.18734773	0.18734773	0.1341743	Sample20	Sample20	True	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__JAAYZQ01;f__JAAYZQ01;g__DAOQVR01;s__	d__Archaea;p__Nanobdellota;c__Nanobdellia;o__CSSed11-243R1;f__CSSed11-243R1;g__;s__	1	1	False
otu_416	otu_84	0.9076855182647704		0.493011173074507		0.919540186108083	0.951960831636499		0.875	5	40.0	35.0	0.015015523649999998	0.01687226385	0.101612486	0.16966324	0.041996364	0.05923636	Sample13	Sample20	True	d__Bacteria;p__Caldisericota;c__Caldisericia;o__Cryosericales;f__Cryosericaceae;g__Cryosericum;s__	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Methanofastidiosales;f__;g__;s__	12	5	True
otu_520	otu_617	0.9018642902374268				0.872485764536194	0.9262424369716544	0.8912016701132999	0.9375	5	75.0	80.0	0.03225583225	0.0339864128	0.1341743	0.13386941	0.13386941	0.1341743	Sample20	Sample20	False	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__JAAYZQ01;f__JAAYZQ01;g__DAOQVR01;s__	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__GIF9;f__UBA5629;g__9FT-COMBO-48-23;s__	1	1	False
otu_482	otu_759	0.896524821585826				0.998139218116162	0.9887640449438202	0.859052558737023	1.0	5	60.0	60.0	0.0413646702	0.04718665385	0.23586127	0.38218853	0.11664274	0.20940107	Sample1	Sample9	True	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__UBA4823;g__FEB-25;s__	d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__UBA5619;g__UBA5619;s__	15	15	False
otu_316	otu_847	0.8963639736175537				0.886923427848322	0.9024366600670494	0.934675411390292	0.9230769230769232	5	65.0	60.0	0.0241836164	0.02395780015	0.17241056	0.18180458	0.18180458	0.17241056	Sample20	Sample20	True	d__Bacteria;p__Atribacterota;c__JS1;o__SB-45;f__34-128;g__CG2-30-33-13;s__CG2-30-33-13 sp041490145	d__Bacteria;p__Omnitrophota;c__Koll11;o__Gygaellales;f__Profunditerraquicolaceae;g__UBA6249;s__	8	8	False
otu_410	otu_496	0.8955313563346863		0.499169063355867		0.790318863727962	0.8186541127982274	0.940576525396385		5	25.0	40.0	0.01042105095	0.0163712159	0.113965705	0.11849235	0.11849235	0.113965705	Sample10	Sample10	True	d__Bacteria;p__Bacteroidota_A;c__UBA10030;o__UBA10030;f__UBA10030;g__UBA9647;s__	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Villigracilaceae;g__Fen-1038;s__	2	2	False
otu_209	otu_763	0.8929906518084516				0.985496651536719	0.937190082644628	0.9388253509067528	1.0	5	55.00000000000001	55.00000000000001	0.0762309032	0.02389038535	0.6678566	0.16637862	0.16637862	0.6678566	Sample3	Sample3	True	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathycorpusculaceae;g__UBA11855;s__	d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__UBA5619;g__UBA5619;s__UBA5619 sp003141195	0	0	False
otu_376	otu_751	0.8814018368721008				0.7729982251832	0.7886640073798037	0.9459340280345552	0.8181818181818181	5	55.00000000000001	45.0	0.017282493899999998	0.014586956100000001	0.15730904	0.15129772	0.15129772	0.15730904	Sample8	Sample8	True	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__VadinHA17;g__LD21;s__	d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__UBA2185;g__Fen-1135;s__Fen-1135 sp903893135	16	16	False
otu_250	otu_71	0.8800178170204163				0.793562235774749	0.8706698471974551	0.9003703234183656	0.8333333333333334	5	60.0	50.0	0.04982425485	0.0157368395	0.29127914	0.1085235	0.06512974	0.22038332	Sample13	Sample8	True	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__UBA4085;g__JAPKZH01;s__	d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__MVRE01;s__	10	10	False
otu_493	otu_851	0.87860107421875				0.886461957035364	0.9420322526197208	0.8391931453738053	0.9285714285714286	5	65.0	70.0	0.03922593145	0.030357968349999997	0.17597233	0.10909441	0.058893364	0.15902814	Sample18	Sample8	True	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Villigracilaceae;g__CG2-30-58-95;s__	d__Bacteria;p__Patescibacteriota;c__Microgenomatia;o__Curtissbacterales;f__DATCJB01;g__;s__	11	11	False
otu_100	otu_287	0.877858579158783				0.82214067621664	0.8719346063699305	0.8559941736335342	0.7142857142857143	5	35.0	25.0	0.04703402135	0.01169842745	0.84428775	0.12275755	0.12275755	0.84428775	Sample1	Sample1	True	d__Archaea;p__Nanobdellota;c__Nanobdellia;o__Woesearchaeales;f__JAGVZT01;g__;s__	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__	12	12	False
otu_731	otu_762	0.8767087459564209				0.963146340376212	0.8090909090909091	0.8258142613382188	1.0	5	80.0	80.0	0.03184684015	0.07903828314999999	0.12867273	0.42782643	0.42782643	0.12867273	Sample13	Sample13	False	d__Bacteria;p__Desulfobacterota;c__RBG-13-43-22;o__RBG-13-43-22;f__RBG-13-43-22;g__RBG-13-43-22;s__	d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__UBA5619;g__UBA5619;s__UBA5619 sp003141195	6	6	False
